Time,Community size,Prob_rest,Prob_graze,Prob_walk,DTW_score
2019/10/22 10:55,,,,,
2019/10/22 11:00,,,,,
2019/10/22 11:05,,,,,
2019/10/22 11:10,,,,,
2019/10/22 11:15,,,,,
2019/10/22 11:20,,,,,
2019/10/22 11:25,,,,,
2019/10/22 11:30,,,,,
2019/10/22 11:35,,,,,
2019/10/22 11:40,,,,,
2019/10/22 11:45,,,,,
2019/10/22 11:50,,,,,
2019/10/22 11:55,,,,,
2019/10/22 12:00,,,,,
2019/10/22 12:05,,,,,
2019/10/22 12:10,,,,,
2019/10/22 12:15,,,,,
2019/10/22 12:20,,,,,
2019/10/22 12:25,,,,,
2019/10/22 12:30,7,0,60,0,0.034722222
2019/10/22 12:35,3,0,60,0,0.216666667
2019/10/22 12:40,3,0,33,27,0.241666667
2019/10/22 12:45,3,0,60,0,0.022222222
2019/10/22 12:50,8,0,60,0,0.04047619
2019/10/22 12:55,5,0,34,26,0.073333333
2019/10/22 13:00,2,0,59,1,nan
2019/10/22 13:05,2,0,60,0,0
2019/10/22 13:10,3,0,60,0,0.058333333
2019/10/22 13:15,1,0,60,0,0.208333333
2019/10/22 13:20,4,0,60,0,0
2019/10/22 13:25,5,0,57,3,0.086666667
2019/10/22 13:30,4,0,60,0,0.058333333
2019/10/22 13:35,5,0,48,12,0.1
2019/10/22 13:40,4,15,25,20,0.2375
2019/10/22 13:45,5,1,31,28,0.125
2019/10/22 13:50,5,1,59,0,0.138333333
2019/10/22 13:55,3,4,56,0,0.077777778
2019/10/22 14:00,1,0,60,0,0.225
2019/10/22 14:05,1,5,55,0,0.183333333
2019/10/22 14:10,8,4,33,23,0.196875
2019/10/22 14:15,1,0,60,0,0.066666667
2019/10/22 14:20,5,0,36,24,0.215
2019/10/22 14:25,3,0,60,0,0.225
2019/10/22 14:30,3,1,59,0,0.066666667
2019/10/22 14:35,5,0,9,51,0.415
2019/10/22 14:40,6,0,60,0,0.109722222
2019/10/22 14:45,3,0,60,0,0.083333333
2019/10/22 14:50,3,0,50,10,0.213888889
2019/10/22 14:55,7,0,35,25,0.229761905
2019/10/22 15:00,1,0,41,19,nan
2019/10/22 15:05,1,0,60,0,0.15
2019/10/22 15:10,5,0,49,11,0.146666667
2019/10/22 15:15,6,0,60,0,0.0875
2019/10/22 15:20,5,1,29,30,0.311666667
2019/10/22 15:25,2,0,54,6,0.854166667
2019/10/22 15:30,2,0,58,2,0.5375
2019/10/22 15:35,2,0,48,12,0.8
2019/10/22 15:40,1,21,37,2,0.158333333
2019/10/22 15:45,5,25,22,13,0.318333333
2019/10/22 15:50,3,24,33,3,0.155555556
2019/10/22 15:55,7,14,17,29,0.303571429
2019/10/22 16:00,7,3,13,44,nan
2019/10/22 16:05,5,1,26,33,0.268333333
2019/10/22 16:10,5,0,60,0,0.195
2019/10/22 16:15,6,0,60,0,0.0625
2019/10/22 16:20,4,0,60,0,0.102083333
2019/10/22 16:25,6,0,60,0,0.065277778
2019/10/22 16:30,4,0,60,0,0.047916667
2019/10/22 16:35,3,1,59,0,0.086111111
2019/10/22 16:40,4,11,49,0,0.15625
2019/10/22 16:45,4,12,48,0,0.333333333
2019/10/22 16:50,4,5,55,0,0.28125
2019/10/22 16:55,3,8,52,0,0.313888889
2019/10/22 17:00,2,0,59,1,nan
2019/10/22 17:05,2,5,55,0,0.108333333
2019/10/22 17:10,3,1,59,0,0.330555556
2019/10/22 17:15,3,2,23,35,0.497222222
2019/10/22 17:20,1,18,15,27,0.558333333
2019/10/22 17:25,7,2,58,0,0.183333333
2019/10/22 17:30,1,9,43,8,0.55
2019/10/22 17:35,1,27,33,0,0.275
2019/10/22 17:40,1,21,31,8,0.466666667
2019/10/22 17:45,1,42,16,2,0.166666667
2019/10/22 17:50,1,60,0,0,0
2019/10/22 17:55,1,60,0,0,0
2019/10/22 18:00,1,60,0,0,0.475
2019/10/22 18:05,1,60,0,0,0.1
2019/10/22 18:10,1,60,0,0,0
2019/10/22 18:15,1,60,0,0,0
2019/10/22 18:20,4,60,0,0,0
2019/10/22 18:25,2,59,1,0,0.008333333
2019/10/22 18:30,2,60,0,0,0
2019/10/22 18:35,4,60,0,0,0
2019/10/22 18:40,4,60,0,0,0
2019/10/22 18:45,4,60,0,0,0
2019/10/22 18:50,4,60,0,0,0
2019/10/22 18:55,4,60,0,0,0
2019/10/22 19:00,4,55,1,4,0.077083333
2019/10/22 19:05,4,49,3,8,0.185416667
2019/10/22 19:10,4,52,8,0,0.052083333
2019/10/22 19:15,4,60,0,0,0.0125
2019/10/22 19:20,1,60,0,0,0
2019/10/22 19:25,4,60,0,0,0.020833333
2019/10/22 19:30,5,60,0,0,0.016666667
2019/10/22 19:35,4,60,0,0,0
2019/10/22 19:40,4,60,0,0,0
2019/10/22 19:45,5,60,0,0,0
2019/10/22 19:50,1,60,0,0,0
2019/10/22 19:55,1,60,0,0,0
2019/10/22 20:00,4,60,0,0,0
2019/10/22 20:05,1,60,0,0,0
2019/10/22 20:10,5,60,0,0,0
2019/10/22 20:15,5,44,5,11,0.238333333
2019/10/22 20:20,1,35,25,0,0.758333333
2019/10/22 20:25,2,38,9,13,0.3
2019/10/22 20:30,1,60,0,0,0
2019/10/22 20:35,2,60,0,0,0
2019/10/22 20:40,2,60,0,0,0
2019/10/22 20:45,2,60,0,0,0
2019/10/22 20:50,2,60,0,0,0
2019/10/22 20:55,2,60,0,0,0
2019/10/22 21:00,1,60,0,0,0
2019/10/22 21:05,5,60,0,0,0.271666667
2019/10/22 21:10,5,52,3,5,0.108333333
2019/10/22 21:15,5,41,9,10,0.241666667
2019/10/22 21:20,5,60,0,0,0
2019/10/22 21:25,5,60,0,0,0
2019/10/22 21:30,5,60,0,0,0.005
2019/10/22 21:35,5,59,1,0,0.008333333
2019/10/22 21:40,5,60,0,0,0
2019/10/22 21:45,5,60,0,0,0
2019/10/22 21:50,3,60,0,0,0.122222222
2019/10/22 21:55,6,60,0,0,0.193055556
2019/10/22 22:00,5,60,0,0,0.001666667
2019/10/22 22:05,5,60,0,0,0
2019/10/22 22:10,6,60,0,0,0
2019/10/22 22:15,6,60,0,0,0.080555556
2019/10/22 22:20,6,42,5,13,0.252777778
2019/10/22 22:25,5,60,0,0,0.068333333
2019/10/22 22:30,6,60,0,0,0.290277778
2019/10/22 22:35,4,60,0,0,0
2019/10/22 22:40,4,60,0,0,0.0875
2019/10/22 22:45,7,60,0,0,0.085714286
2019/10/22 22:50,3,60,0,0,0.258333333
2019/10/22 22:55,6,60,0,0,0.1125
2019/10/22 23:00,4,60,0,0,0
2019/10/22 23:05,4,60,0,0,0
2019/10/22 23:10,4,60,0,0,0
2019/10/22 23:15,4,60,0,0,0
2019/10/22 23:20,4,60,0,0,0
2019/10/22 23:25,4,60,0,0,0
2019/10/22 23:30,4,60,0,0,0
2019/10/22 23:35,3,60,0,0,0
2019/10/22 23:40,3,60,0,0,0
2019/10/22 23:45,2,60,0,0,0
2019/10/22 23:50,3,60,0,0,0
2019/10/22 23:55,4,60,0,0,0
2019/10/23 0:00,4,60,0,0,0
2019/10/23 0:05,4,49,11,0,0.091666667
2019/10/23 0:10,5,46,14,0,0.116666667
2019/10/23 0:15,6,39,16,5,0.216666667
2019/10/23 0:20,6,53,0,7,0.116666667
2019/10/23 0:25,6,60,0,0,0
2019/10/23 0:30,6,60,0,0,0.048611111
2019/10/23 0:35,6,60,0,0,0.004166667
2019/10/23 0:40,6,60,0,0,0
2019/10/23 0:45,6,60,0,0,0
2019/10/23 0:50,6,60,0,0,0
2019/10/23 0:55,3,60,0,0,0
2019/10/23 1:00,5,60,0,0,0
2019/10/23 1:05,6,60,0,0,0
2019/10/23 1:10,5,60,0,0,0
2019/10/23 1:15,5,60,0,0,0.005
2019/10/23 1:20,4,60,0,0,0
2019/10/23 1:25,6,60,0,0,0.440277778
2019/10/23 1:30,5,33,15,12,0.301666667
2019/10/23 1:35,5,20,29,11,0.455
2019/10/23 1:40,3,34,21,5,0.336111111
2019/10/23 1:45,5,47,9,4,0.288333333
2019/10/23 1:50,5,41,14,5,0.216666667
2019/10/23 1:55,3,32,28,0,0.491666667
2019/10/23 2:00,5,33,26,1,nan
2019/10/23 2:05,2,26,26,8,0.191666667
2019/10/23 2:10,1,48,9,3,0.5
2019/10/23 2:15,3,7,0,53,0.566666667
2019/10/23 2:20,1,22,27,11,0.475
2019/10/23 2:25,1,35,16,9,0.408333333
2019/10/23 2:30,5,42,0,18,0.566666667
2019/10/23 2:35,5,39,11,10,0.275
2019/10/23 2:40,1,38,11,11,0.233333333
2019/10/23 2:45,4,28,18,14,0.325
2019/10/23 2:50,4,36,13,11,0.189583333
2019/10/23 2:55,2,55,5,0,0.766666667
2019/10/23 3:00,6,60,0,0,0.0125
2019/10/23 3:05,6,60,0,0,0
2019/10/23 3:10,6,60,0,0,0
2019/10/23 3:15,1,60,0,0,0
2019/10/23 3:20,1,60,0,0,0
2019/10/23 3:25,1,60,0,0,0
2019/10/23 3:30,1,60,0,0,0
2019/10/23 3:35,6,60,0,0,0
2019/10/23 3:40,6,60,0,0,0
2019/10/23 3:45,1,60,0,0,0.008333333
2019/10/23 3:50,1,60,0,0,0
2019/10/23 3:55,7,60,0,0,0.054761905
2019/10/23 4:00,7,60,0,0,0
2019/10/23 4:05,6,60,0,0,0
2019/10/23 4:10,6,60,0,0,0
2019/10/23 4:15,7,60,0,0,0
2019/10/23 4:20,7,60,0,0,0
2019/10/23 4:25,7,60,0,0,0
2019/10/23 4:30,7,60,0,0,0
2019/10/23 4:35,5,60,0,0,0
2019/10/23 4:40,7,60,0,0,0
2019/10/23 4:45,4,60,0,0,0
2019/10/23 4:50,4,60,0,0,0
2019/10/23 4:55,7,60,0,0,0
2019/10/23 5:00,6,60,0,0,0
2019/10/23 5:05,6,60,0,0,0
2019/10/23 5:10,6,60,0,0,0
2019/10/23 5:15,6,60,0,0,0
2019/10/23 5:20,6,60,0,0,0
2019/10/23 5:25,6,60,0,0,0.119444444
2019/10/23 5:30,5,60,0,0,0.046666667
2019/10/23 5:35,6,60,0,0,0.058333333
2019/10/23 5:40,6,60,0,0,0.018055556
2019/10/23 5:45,6,60,0,0,0
2019/10/23 5:50,6,60,0,0,0
2019/10/23 5:55,6,60,0,0,0
2019/10/23 6:00,6,60,0,0,0
2019/10/23 6:05,6,60,0,0,0
2019/10/23 6:10,6,60,0,0,0
2019/10/23 6:15,6,60,0,0,0
2019/10/23 6:20,6,38,6,16,0.291666667
2019/10/23 6:25,2,21,32,7,0.270833333
2019/10/23 6:30,3,46,8,6,0.533333333
2019/10/23 6:35,7,51,9,0,0.376190476
2019/10/23 6:40,5,57,3,0,0.216666667
2019/10/23 6:45,7,60,0,0,0.529761905
2019/10/23 6:50,6,60,0,0,0.173611111
2019/10/23 6:55,5,60,0,0,0.26
2019/10/23 7:00,6,60,0,0,nan
2019/10/23 7:05,3,60,0,0,0.127777778
2019/10/23 7:10,4,60,0,0,0.504166667
2019/10/23 7:15,5,60,0,0,0.07
2019/10/23 7:20,4,60,0,0,0.3625
2019/10/23 7:25,4,60,0,0,0.395833333
2019/10/23 7:30,2,60,0,0,0.708333333
2019/10/23 7:35,5,60,0,0,0.243333333
2019/10/23 7:40,4,46,0,14,0.233333333
2019/10/23 7:45,7,48,0,12,0.31547619
2019/10/23 7:50,6,60,0,0,0.518055556
2019/10/23 7:55,5,50,0,10,0.43
2019/10/23 8:00,8,39,19,2,nan
2019/10/23 8:05,9,56,0,4,0.457407407
2019/10/23 8:10,4,52,0,8,0.220833333
2019/10/23 8:15,8,45,0,15,0.259375
2019/10/23 8:20,6,49,0,11,0.222222222
2019/10/23 8:25,3,52,0,8,0.077777778
2019/10/23 8:30,,,,,
2019/10/23 8:35,,,,,
2019/10/23 8:40,,,,,
2019/10/23 8:45,,,,,
2019/10/23 8:50,,,,,
2019/10/23 8:55,,,,,
2019/10/23 9:00,,,,,
2019/10/23 9:05,,,,,
2019/10/23 9:10,,,,,
2019/10/23 9:15,,,,,
2019/10/23 9:20,,,,,
2019/10/23 9:25,,,,,
2019/10/23 9:30,,,,,
2019/10/23 9:35,,,,,
2019/10/23 9:40,,,,,
2019/10/23 9:45,,,,,
2019/10/23 9:50,,,,,
2019/10/23 9:55,,,,,
2019/10/23 10:00,,,,,
2019/10/23 10:05,,,,,
2019/10/23 10:10,,,,,
2019/10/23 10:15,,,,,
2019/10/23 10:20,,,,,
2019/10/23 10:25,,,,,
2019/10/23 10:30,,,,,
2019/10/23 10:35,,,,,
2019/10/23 10:40,,,,,
2019/10/23 10:45,,,,,
2019/10/23 10:50,,,,,
2019/10/23 10:55,,,,,
2019/10/23 11:00,,,,,
2019/10/23 11:05,,,,,
2019/10/23 11:10,,,,,
2019/10/23 11:15,,,,,
2019/10/23 11:20,,,,,
2019/10/23 11:25,,,,,
2019/10/23 11:30,,,,,
2019/10/23 11:35,,,,,
2019/10/23 11:40,,,,,
2019/10/23 11:45,,,,,
2019/10/23 11:50,,,,,
2019/10/23 11:55,,,,,
2019/10/23 12:00,,,,,
2019/10/23 12:05,,,,,
2019/10/23 12:10,,,,,
2019/10/23 12:15,,,,,
2019/10/23 12:20,,,,,
2019/10/23 12:25,,,,,
2019/10/23 12:30,5,50,0,10,0.575
2019/10/23 12:35,6,10,30,20,0.404166667
2019/10/23 12:40,6,35,14,11,0.295833333
2019/10/23 12:45,2,25,35,0,0.5125
2019/10/23 12:50,5,18,42,0,0.386666667
2019/10/23 12:55,4,35,22,3,0.508333333
2019/10/23 13:00,3,10,48,2,0.075
2019/10/23 13:05,1,45,15,0,0.65
2019/10/23 13:10,10,55,5,0,0.368333333
2019/10/23 13:15,7,60,0,0,0.782142857
2019/10/23 13:20,8,55,5,0,0.434375
2019/10/23 13:25,3,58,2,0,0.672222222
2019/10/23 13:30,4,56,4,0,0.8
2019/10/23 13:35,3,60,0,0,0.602777778
2019/10/23 13:40,2,60,0,0,0.408333333
2019/10/23 13:45,3,60,0,0,0.691666667
2019/10/23 13:50,3,60,0,0,0.566666667
2019/10/23 13:55,2,59,1,0,1.0875
2019/10/23 14:00,1,60,0,0,nan
2019/10/23 14:05,3,60,0,0,1.169444444
2019/10/23 14:10,2,50,5,5,0.695833333
2019/10/23 14:15,1,60,0,0,1.558333333
2019/10/23 14:20,3,60,0,0,0.877777778
2019/10/23 14:25,4,52,6,2,0.408333333
2019/10/23 14:30,2,55,5,0,0.554166667
2019/10/23 14:35,1,46,9,5,0.708333333
2019/10/23 14:40,1,60,0,0,0.258333333
2019/10/23 14:45,1,59,1,0,0.158333333
2019/10/23 14:50,1,45,15,0,0.125
2019/10/23 14:55,2,49,11,0,0.104166667
2019/10/23 15:00,1,37,23,0,0.191666667
2019/10/23 15:05,7,33,8,19,0.503571429
2019/10/23 15:10,6,36,24,0,0.197222222
2019/10/23 15:15,6,47,13,0,0.154166667
2019/10/23 15:20,8,49,8,3,0.159375
2019/10/23 15:25,6,52,8,0,0.066666667
2019/10/23 15:30,6,60,0,0,0.1
2019/10/23 15:35,10,60,0,0,0.206666667
2019/10/23 15:40,8,60,0,0,0.067708333
2019/10/23 15:45,7,60,0,0,0.011904762
2019/10/23 15:50,1,60,0,0,0
2019/10/23 15:55,5,51,0,9,0.161666667
2019/10/23 16:00,1,55,0,5,0.083333333
2019/10/23 16:05,1,56,4,0,0.033333333
2019/10/23 16:10,1,52,8,0,1.025
2019/10/23 16:15,2,60,0,0,0.895833333
2019/10/23 16:20,2,41,14,5,0.441666667
2019/10/23 16:25,2,30,13,17,0.320833333
2019/10/23 16:30,4,4,13,43,0.329166667
2019/10/23 16:35,2,17,8,35,0.466666667
2019/10/23 16:40,3,35,18,7,0.355555556
2019/10/23 16:45,2,35,17,8,0.445833333
2019/10/23 16:50,6,9,51,0,0.540277778
2019/10/23 16:55,2,18,25,17,0.3
2019/10/23 17:00,4,44,0,16,nan
2019/10/23 17:05,3,22,29,9,0.775
2019/10/23 17:10,6,8,11,41,0.445833333
2019/10/23 17:15,4,24,17,19,0.3375
2019/10/23 17:20,6,35,3,22,0.648611111
2019/10/23 17:25,6,3,57,0,0.051388889
2019/10/23 17:30,5,14,46,0,0.178333333
2019/10/23 17:35,5,18,21,21,0.275
2019/10/23 17:40,5,33,24,3,0.3
2019/10/23 17:45,4,50,10,0,0.54375
2019/10/23 17:50,6,60,0,0,1.35
2019/10/23 17:55,5,60,0,0,0.275
2019/10/23 18:00,6,57,3,0,0.119444444
2019/10/23 18:05,6,59,1,0,0.009722222
2019/10/23 18:10,6,60,0,0,0.015277778
2019/10/23 18:15,7,51,2,7,0.180952381
2019/10/23 18:20,5,24,14,22,0.505
2019/10/23 18:25,6,35,25,0,0.190277778
2019/10/23 18:30,5,42,18,0,0.081666667
2019/10/23 18:35,7,51,9,0,0.102380952
2019/10/23 18:40,6,44,9,7,0.234722222
2019/10/23 18:45,5,57,3,0,0.078333333
2019/10/23 18:50,6,43,11,6,0.398611111
2019/10/23 18:55,7,57,0,3,0.348809524
2019/10/23 19:00,3,52,7,1,0.297222222
2019/10/23 19:05,9,60,0,0,0.14537037
2019/10/23 19:10,10,60,0,0,0.270833333
2019/10/23 19:15,7,57,3,0,0.097619048
2019/10/23 19:20,6,60,0,0,0.120833333
2019/10/23 19:25,6,60,0,0,0
2019/10/23 19:30,7,52,0,8,0.127380952
2019/10/23 19:35,5,60,0,0,0.168333333
2019/10/23 19:40,10,56,4,0,0.045
2019/10/23 19:45,8,60,0,0,0.066666667
2019/10/23 19:50,5,56,4,0,0.066666667
2019/10/23 19:55,7,60,0,0,0.670238095
2019/10/23 20:00,5,6,3,51,0.288333333
2019/10/23 20:05,5,23,30,7,0.27
2019/10/23 20:10,4,16,26,18,0.34375
2019/10/23 20:15,5,6,23,31,0.395
2019/10/23 20:20,3,25,24,11,0.35
2019/10/23 20:25,2,50,0,10,0.783333333
2019/10/23 20:30,2,60,0,0,0.995833333
2019/10/23 20:35,2,60,0,0,0.841666667
2019/10/23 20:40,4,60,0,0,0.789583333
2019/10/23 20:45,3,52,8,0,0.261111111
2019/10/23 20:50,6,40,20,0,0.297222222
2019/10/23 20:55,6,24,15,21,0.401388889
2019/10/23 21:00,6,35,20,5,nan
2019/10/23 21:05,6,50,4,6,0.113888889
2019/10/23 21:10,5,60,0,0,0.226666667
2019/10/23 21:15,3,60,0,0,0.161111111
2019/10/23 21:20,4,55,0,5,0.45
2019/10/23 21:25,4,4,30,26,0.7625
2019/10/23 21:30,5,0,60,0,0.73
2019/10/23 21:35,1,60,0,0,0.225
2019/10/23 21:40,6,60,0,0,0.041666667
2019/10/23 21:45,7,60,0,0,0.06547619
2019/10/23 21:50,6,60,0,0,0.122222222
2019/10/23 21:55,1,60,0,0,0.816666667
2019/10/23 22:00,1,60,0,0,0.791666667
2019/10/23 22:05,4,60,0,0,0.202083333
2019/10/23 22:10,7,60,0,0,0.125
2019/10/23 22:15,3,60,0,0,0.241666667
2019/10/23 22:20,8,60,0,0,0.228125
2019/10/23 22:25,1,60,0,0,0.416666667
2019/10/23 22:30,2,60,0,0,0.295833333
2019/10/23 22:35,8,60,0,0,0.141666667
2019/10/23 22:40,8,59,1,0,0.167708333
2019/10/23 22:45,7,60,0,0,0.154761905
2019/10/23 22:50,3,60,0,0,0.205555556
2019/10/23 22:55,3,60,0,0,0.052777778
2019/10/23 23:00,3,60,0,0,0.230555556
2019/10/23 23:05,3,60,0,0,0.058333333
2019/10/23 23:10,5,60,0,0,0
2019/10/23 23:15,1,60,0,0,1.016666667
2019/10/23 23:20,2,60,0,0,0.9875
2019/10/23 23:25,2,60,0,0,0.625
2019/10/23 23:30,1,60,0,0,1.041666667
2019/10/23 23:35,1,60,0,0,1.983333333
2019/10/23 23:40,1,60,0,0,0.425
2019/10/23 23:45,1,59,1,0,0
2019/10/23 23:50,1,60,0,0,0.091666667
2019/10/23 23:55,1,60,0,0,0.05
2019/10/24 0:00,1,60,0,0,0.141666667
2019/10/24 0:05,1,60,0,0,0.425
2019/10/24 0:10,5,60,0,0,0.226666667
2019/10/24 0:15,7,60,0,0,0.254761905
2019/10/24 0:20,4,60,0,0,0.1625
2019/10/24 0:25,1,60,0,0,0.175
2019/10/24 0:30,7,60,0,0,0.145238095
2019/10/24 0:35,1,60,0,0,0.183333333
2019/10/24 0:40,1,60,0,0,0.091666667
2019/10/24 0:45,1,60,0,0,0.175
2019/10/24 0:50,1,60,0,0,0.391666667
2019/10/24 0:55,1,60,0,0,0.166666667
2019/10/24 1:00,4,60,0,0,0.0625
2019/10/24 1:05,1,55,5,0,0.075
2019/10/24 1:10,2,60,0,0,0.358333333
2019/10/24 1:15,1,60,0,0,0.366666667
2019/10/24 1:20,1,60,0,0,0
2019/10/24 1:25,5,60,0,0,0.065
2019/10/24 1:30,1,60,0,0,0
2019/10/24 1:35,6,60,0,0,0.125
2019/10/24 1:40,7,60,0,0,0.157142857
2019/10/24 1:45,1,60,0,0,0.333333333
2019/10/24 1:50,1,54,6,0,0.225
2019/10/24 1:55,1,46,14,0,0.108333333
2019/10/24 2:00,1,37,23,0,0.1
2019/10/24 2:05,1,60,0,0,0
2019/10/24 2:10,6,60,0,0,0.034722222
2019/10/24 2:15,3,60,0,0,0.016666667
2019/10/24 2:20,1,60,0,0,0
2019/10/24 2:25,1,60,0,0,0
2019/10/24 2:30,7,60,0,0,0.01547619
2019/10/24 2:35,4,60,0,0,0.0625
2019/10/24 2:40,5,60,0,0,0.148333333
2019/10/24 2:45,7,60,0,0,0.101190476
2019/10/24 2:50,6,60,0,0,0.015277778
2019/10/24 2:55,6,60,0,0,0.159722222
2019/10/24 3:00,5,60,0,0,nan
2019/10/24 3:05,5,60,0,0,0.196666667
2019/10/24 3:10,5,60,0,0,0.043333333
2019/10/24 3:15,7,60,0,0,0.039285714
2019/10/24 3:20,6,60,0,0,0.118055556
2019/10/24 3:25,7,60,0,0,0.071428571
2019/10/24 3:30,7,60,0,0,0.033333333
2019/10/24 3:35,7,60,0,0,0.026190476
2019/10/24 3:40,7,60,0,0,0.021428571
2019/10/24 3:45,6,60,0,0,0.068055556
2019/10/24 3:50,6,60,0,0,0
2019/10/24 3:55,6,60,0,0,0.009722222
2019/10/24 4:00,7,60,0,0,0.08452381
2019/10/24 4:05,7,60,0,0,0.048809524
2019/10/24 4:10,7,60,0,0,0.00952381
2019/10/24 4:15,7,60,0,0,0
2019/10/24 4:20,1,60,0,0,0.35
2019/10/24 4:25,7,60,0,0,0.003571429
2019/10/24 4:30,7,60,0,0,0.025
2019/10/24 4:35,7,60,0,0,0.032142857
2019/10/24 4:40,3,60,0,0,0.072222222
2019/10/24 4:45,7,60,0,0,0.008333333
2019/10/24 4:50,7,60,0,0,0.001190476
2019/10/24 4:55,1,60,0,0,0
2019/10/24 5:00,7,60,0,0,0
2019/10/24 5:05,1,60,0,0,0
2019/10/24 5:10,2,60,0,0,0.070833333
2019/10/24 5:15,1,60,0,0,0
2019/10/24 5:20,1,60,0,0,0
2019/10/24 5:25,7,60,0,0,0.017857143
2019/10/24 5:30,7,46,0,14,0.213095238
2019/10/24 5:35,6,22,0,38,0.270833333
2019/10/24 5:40,6,57,0,3,0.5625
2019/10/24 5:45,4,54,6,0,0.266666667
2019/10/24 5:50,3,48,3,9,0.133333333
2019/10/24 5:55,3,40,20,0,0.166666667
2019/10/24 6:00,3,36,19,5,0.241666667
2019/10/24 6:05,3,36,19,5,0.241666667
2019/10/24 6:10,1,56,4,0,1
2019/10/24 6:15,6,41,6,13,0.5
2019/10/24 6:20,5,31,11,18,0.36
2019/10/24 6:25,1,60,0,0,0.108333333
2019/10/24 6:30,2,60,0,0,0.033333333
2019/10/24 6:35,2,60,0,0,0
2019/10/24 6:40,6,60,0,0,0.063888889
2019/10/24 6:45,1,60,0,0,0.283333333
2019/10/24 6:50,6,60,0,0,0.230555556
2019/10/24 6:55,7,60,0,0,0.185714286
2019/10/24 7:00,5,60,0,0,0.52
2019/10/24 7:05,6,60,0,0,0.05
2019/10/24 7:10,1,50,0,10,0.066666667
2019/10/24 7:15,10,60,0,0,0.208333333
2019/10/24 7:20,8,44,0,16,0.253125
2019/10/24 7:25,8,49,0,11,0.141666667
2019/10/24 7:30,4,54,0,6,0.335416667
2019/10/24 7:35,10,42,0,18,0.230833333
2019/10/24 7:40,7,53,7,0,0.095238095
2019/10/24 7:45,4,56,0,4,0.066666667
2019/10/24 7:50,5,60,0,0,0.81
2019/10/24 7:55,5,60,0,0,0.196666667
2019/10/24 8:00,7,60,0,0,0.042857143
2019/10/24 8:05,7,60,0,0,0.323809524
2019/10/24 8:10,1,21,0,39,0.283333333
2019/10/24 8:15,8,60,0,0,0.229166667
2019/10/24 8:20,8,52,0,8,0.626041667
2019/10/24 8:25,9,60,0,0,0.694444444
2019/10/24 8:30,,,,,
2019/10/24 8:35,,,,,
2019/10/24 8:40,,,,,
2019/10/24 8:45,,,,,
2019/10/24 8:50,,,,,
2019/10/24 8:55,,,,,
2019/10/24 9:00,,,,,
2019/10/24 9:05,,,,,
2019/10/24 9:10,,,,,
2019/10/24 9:15,,,,,
2019/10/24 9:20,,,,,
2019/10/24 9:25,,,,,
2019/10/24 9:30,,,,,
2019/10/24 9:35,,,,,
2019/10/24 9:40,,,,,
2019/10/24 9:45,,,,,
2019/10/24 9:50,,,,,
2019/10/24 9:55,,,,,
2019/10/24 10:00,,,,,
2019/10/24 10:05,,,,,
2019/10/24 10:10,,,,,
2019/10/24 10:15,,,,,
2019/10/24 10:20,,,,,
2019/10/24 10:25,,,,,
2019/10/24 10:30,,,,,
2019/10/24 10:35,,,,,
2019/10/24 10:40,,,,,
2019/10/24 10:45,,,,,
2019/10/24 10:50,,,,,
2019/10/24 10:55,,,,,
2019/10/24 11:00,,,,,
2019/10/24 11:05,,,,,
2019/10/24 11:10,,,,,
2019/10/24 11:15,,,,,
2019/10/24 11:20,,,,,
2019/10/24 11:25,,,,,
2019/10/24 11:30,,,,,
2019/10/24 11:35,,,,,
2019/10/24 11:40,,,,,
2019/10/24 11:45,,,,,
2019/10/24 11:50,,,,,
2019/10/24 11:55,,,,,
2019/10/24 12:00,,,,,
2019/10/24 12:05,,,,,
2019/10/24 12:10,,,,,
2019/10/24 12:15,,,,,
2019/10/24 12:20,,,,,
2019/10/24 12:25,,,,,
2019/10/24 12:30,2,0,44,16,0.35
2019/10/24 12:35,3,0,60,0,0.475
2019/10/24 12:40,5,0,60,0,0.025
2019/10/24 12:45,3,0,60,0,0.2
2019/10/24 12:50,3,0,60,0,0.227777778
2019/10/24 12:55,10,0,60,0,0.37
2019/10/24 13:00,4,0,35,25,nan
2019/10/24 13:05,3,0,42,18,0.311111111
2019/10/24 13:10,3,3,35,22,0.216666667
2019/10/24 13:15,6,7,48,5,0.120833333
2019/10/24 13:20,6,14,34,12,0.226388889
2019/10/24 13:25,3,25,27,8,0.391666667
2019/10/24 13:30,5,24,29,7,0.381666667
2019/10/24 13:35,4,29,24,7,0.516666667
2019/10/24 13:40,6,55,5,0,0.352777778
2019/10/24 13:45,4,60,0,0,0.377083333
2019/10/24 13:50,5,60,0,0,0.375
2019/10/24 13:55,4,44,6,10,0.35625
2019/10/24 14:00,9,10,32,18,nan
2019/10/24 14:05,6,3,48,9,0.197222222
2019/10/24 14:10,5,3,57,0,0.131666667
2019/10/24 14:15,2,1,59,0,0.391666667
2019/10/24 14:20,2,3,57,0,0.458333333
2019/10/24 14:25,6,8,48,4,0.3875
2019/10/24 14:30,2,0,31,29,0.270833333
2019/10/24 14:35,5,0,60,0,0.141666667
2019/10/24 14:40,1,0,60,0,0.45
2019/10/24 14:45,2,0,48,12,0.070833333
2019/10/24 14:50,2,0,60,0,0
2019/10/24 14:55,2,5,55,0,0.091666667
2019/10/24 15:00,2,0,51,9,nan
